transaction_id,account_id,transaction_date,transaction_type,transaction_amount,account_balance_after_transaction,branch_id,anomaly
1540,179,2026-08-27 00:07:00,Deposit,396.63,54129.45,8,False
1541,116,2025-10-23 23:10:00,Transfer,665.35,46420.69,4,False
1542,2,2025-04-28 05:40:00,Withdrawal,374.01,68227.54,3,False
1543,178,2025-06-18 18:04:00,Purchase,2668.1,12986.27,9,False
1544,220,2025-02-03 03:54:00,Purchase,3740.39,64238.52,7,False
1545,108,2025-06-02 10:50:00,Transfer,238.41,25379.89,6,False
1546,212,2025-12-24 09:13:00,Withdrawal,25774.64,54140.08,10,True
1547,18,2026-08-29 08:45:00,Deposit,635.71,52253.41,8,False
1548,260,2025-03-30 13:48:00,Withdrawal,608.72,14885.39,5,False
1549,230,2026-05-21 10:29:00,Purchase,1490.25,6949.27,9,False
1550,79,2026-06-20 22:47:00,Purchase,134.63,12130.32,8,False
1551,67,2025-02-24 09:51:00,Purchase,1227.39,62433.99,4,False
1552,157,2025-01-30 04:23:00,Withdrawal,207.03,83281.04,9,False
1553,202,2025-01-16 09:58:00,Deposit,395.35,57488.26,1,False
1554,142,2025-06-16 20:17:00,Purchase,164.29,19673.3,3,False
1555,128,2025-05-09 04:28:00,Withdrawal,3516.87,75969.09,2,False
1556,60,2026-06-18 00:34:00,Purchase,829.91,85140.22,8,False
1557,142,2025-12-01 16:25:00,Deposit,928.77,20034.09,11,False
1558,188,2026-03-15 10:58:00,Transfer,389.86,4344.31,10,False
1559,56,2025-12-08 02:46:00,Transfer,1742.87,25729.97,12,False
1560,130,2025-01-05 05:10:00,Deposit,253.37,60353.8,1,False
1561,21,2025-10-17 01:42:00,Transfer,1797.79,47307.78,9,False
1562,250,2025-08-01 19:10:00,Purchase,884.02,90176.81,2,False
1563,181,2025-03-31 03:25:00,Withdrawal,539.32,38987.24,3,False
1564,102,2025-11-08 04:37:00,Withdrawal,393.24,59463.45,6,False
1565,219,2026-05-08 07:27:00,Withdrawal,236.49,71142.5,10,False
1566,159,2026-05-13 16:14:00,Withdrawal,6306.08,28479.88,1,True
1567,179,2025-09-26 01:29:00,Purchase,76.6,54520.46,1,False
1568,77,2025-08-02 01:35:00,Purchase,361.0,37481.56,8,False
1569,192,2025-03-29 23:54:00,Deposit,431.26,88944.54,6,False
1570,81,2025-08-10 16:32:00,Purchase,11.19,98473.76,7,False
1571,226,2026-03-24 16:08:00,Transfer,152.76,18476.78,5,False
1572,149,2026-04-05 00:26:00,Purchase,561.63,34438.05,9,False
1573,1,2025-01-30 05:54:00,Withdrawal,270.25,75194.33,10,False
1574,62,2025-09-26 22:10:00,Withdrawal,199.57,94225.51,5,False
1575,61,2025-01-08 10:40:00,Deposit,771.15,79199.83,6,False
1576,18,2025-01-10 03:24:00,Deposit,90.48,52176.21,10,False
1577,205,2026-09-01 13:21:00,Deposit,493.3,73095.1,5,False
1578,36,2025-07-31 06:12:00,Transfer,5104.58,12552.23,9,False
1579,248,2025-09-04 00:19:00,Deposit,342.36,22367.74,12,False
1580,53,2026-03-22 10:22:00,Transfer,2357.07,33769.8,6,False
1581,62,2025-01-20 05:02:00,Transfer,902.01,95174.64,12,False
1582,57,2025-09-17 12:41:00,Withdrawal,278.84,29691.92,9,False
1583,33,2025-05-07 00:12:00,Transfer,177.7,68910.53,6,False
1584,72,2025-12-28 19:53:00,Deposit,1173.75,27350.86,3,True
1585,155,2025-05-30 13:47:00,Withdrawal,1117.06,21611.73,6,False
1586,183,2026-06-17 00:40:00,Deposit,113.98,21700.03,12,False
1587,252,2026-03-05 23:51:00,Deposit,1354.73,39803.51,9,False
1588,222,2025-08-28 11:17:00,Withdrawal,128.96,62509.16,6,False
1589,62,2025-09-02 13:08:00,Purchase,1757.16,92620.83,9,False
1590,13,2025-02-25 16:18:00,Deposit,1223.51,74591.59,3,False
1591,257,2025-09-30 08:03:00,Transfer,3978.6,23763.01,9,True
1592,139,2025-03-16 07:20:00,Purchase,676.13,88872.0,1,False
1593,101,2025-06-24 19:37:00,Transfer,179.0,67233.08,7,False
1594,113,2025-11-18 09:08:00,Purchase,1638.61,23043.83,12,False
1595,34,2025-03-21 17:05:00,Withdrawal,326.62,29983.98,11,False
1596,132,2025-11-05 22:29:00,Withdrawal,306.95,8027.44,5,False
1597,109,2025-12-18 17:58:00,Purchase,716.21,71588.79,2,False
1598,261,2026-05-23 10:57:00,Purchase,855.18,33047.15,10,False
1599,110,2025-12-27 22:51:00,Transfer,953.4,20870.35,2,False
1600,32,2025-12-14 22:56:00,Purchase,1323.94,32930.93,6,False
1601,171,2026-08-22 19:29:00,Deposit,2912.59,48509.17,10,False
1602,134,2026-02-26 20:49:00,Deposit,1161.68,3535.71,8,False
1603,161,2025-08-19 03:05:00,Withdrawal,105.34,26979.7,6,False
1604,163,2025-10-19 12:18:00,Withdrawal,3004.51,44759.93,6,False
1605,207,2025-08-26 16:48:00,Deposit,1972.79,84034.22,11,False
1606,91,2026-02-20 06:29:00,Transfer,399.59,45743.07,7,False
1607,146,2026-06-19 23:35:00,Withdrawal,922.02,64733.81,8,False
1608,153,2025-02-17 20:50:00,Deposit,424.08,29359.11,11,False
1609,153,2026-03-14 09:36:00,Transfer,281.05,28987.16,5,False
1610,213,2026-03-10 00:10:00,Transfer,243.95,61782.62,10,False
1611,166,2025-04-24 18:26:00,Withdrawal,641.3,1054.68,7,False
1612,223,2025-08-22 22:05:00,Withdrawal,1331.18,22352.6,6,False
1613,141,2026-01-17 03:56:00,Transfer,544.53,78618.7,1,False
1614,195,2025-11-26 13:41:00,Purchase,206.96,9261.5,9,False
1615,234,2025-08-21 17:40:00,Transfer,85.61,40296.36,3,False
1616,51,2025-10-20 11:16:00,Withdrawal,144.15,12421.53,1,False
1617,160,2025-09-18 14:09:00,Withdrawal,490.83,68184.01,4,False
1618,192,2025-06-12 02:46:00,Purchase,3835.22,87146.7,10,False
1619,191,2026-03-09 07:39:00,Purchase,1928.76,20351.88,4,False
1620,238,2025-04-09 12:26:00,Deposit,1712.81,37926.68,9,True
1621,169,2025-08-30 16:58:00,Withdrawal,267.32,2529.04,2,False
1622,98,2026-05-22 04:55:00,Purchase,546.94,55757.69,12,False
1623,249,2025-04-16 18:34:00,Deposit,442.67,19887.42,3,False
1624,73,2026-03-29 04:37:00,Purchase,1190.59,69304.05,5,False
1625,164,2025-07-22 19:23:00,Transfer,295.64,75106.57,7,False
1626,171,2025-09-27 11:50:00,Withdrawal,3900.84,47776.79,7,False
1627,118,2025-03-30 03:37:00,Purchase,1007.27,10147.62,11,False
1628,128,2026-06-08 04:19:00,Transfer,998.66,76090.31,12,False
1629,32,2026-03-02 12:19:00,Purchase,1359.76,32834.51,10,False
1630,223,2025-06-06 08:35:00,Withdrawal,1270.1,22907.05,4,False
1631,141,2025-03-09 11:19:00,Withdrawal,1766.9,77585.15,12,False
1632,235,2026-02-02 12:19:00,Withdrawal,353.32,81134.87,12,False
1633,46,2025-01-23 04:28:00,Transfer,2108.31,52090.96,12,False
1634,151,2026-05-23 00:07:00,Deposit,203.17,95504.64,4,False
1635,100,2025-08-26 18:56:00,Deposit,491.22,68764.87,3,False
1636,156,2026-06-29 09:28:00,Transfer,938.97,68864.48,11,False
1637,214,2025-04-27 05:27:00,Purchase,149.21,49005.91,7,False
1638,36,2026-04-14 15:07:00,Purchase,157.07,12986.14,6,False
1639,232,2025-09-02 01:02:00,Withdrawal,660.7,72975.43,9,False
1640,64,2026-04-05 02:03:00,Withdrawal,500.08,60588.62,1,False
1641,191,2025-04-29 09:49:00,Withdrawal,185.88,18815.81,9,False
1642,81,2025-02-20 14:41:00,Deposit,688.52,99089.76,11,False
1643,26,2025-03-26 09:27:00,Transfer,589.32,48676.12,2,False
1644,90,2026-07-12 20:52:00,Purchase,1278.04,77549.5,1,False
1645,227,2025-04-11 06:00:00,Withdrawal,1931.55,22248.1,6,False
1646,139,2025-04-07 06:22:00,Deposit,209.84,88856.18,11,False
1647,157,2026-07-08 10:21:00,Withdrawal,977.4,83681.81,12,False
1648,170,2026-02-13 10:12:00,Purchase,780.78,60524.8,2,False
1649,254,2025-05-16 14:10:00,Deposit,336.15,18336.54,7,False
1650,86,2025-05-04 17:22:00,Transfer,781.65,97495.01,8,False
1651,71,2025-03-15 12:30:00,Transfer,1060.65,12573.9,12,False
1652,215,2025-12-07 20:07:00,Purchase,59.86,99664.46,5,False
1653,137,2026-03-17 00:43:00,Withdrawal,1534.36,78385.63,5,False
1654,203,2025-04-12 13:58:00,Transfer,506.81,41039.59,7,False
1655,103,2026-02-06 10:44:00,Withdrawal,1210.51,75711.15,5,False
1656,82,2026-04-02 04:16:00,Deposit,89.47,56261.9,7,False
1657,61,2026-07-01 20:50:00,Transfer,2102.08,77263.95,2,False
1658,92,2025-04-03 05:45:00,Deposit,629.52,27569.8,12,False
1659,101,2025-12-31 10:05:00,Purchase,660.58,67637.01,11,False
1660,60,2026-02-25 04:10:00,Purchase,1355.85,86218.44,7,False
1661,123,2025-12-01 06:31:00,Deposit,151.78,87583.4,3,False
1662,46,2025-10-01 02:49:00,Transfer,261.07,54004.38,3,False
1663,176,2025-11-06 17:18:00,Purchase,89.77,39770.49,10,False
1664,30,2025-07-21 22:20:00,Deposit,1398.18,73495.83,6,False
1665,175,2026-03-12 17:26:00,Withdrawal,5085.22,25823.79,1,False
1666,246,2025-08-04 04:55:00,Transfer,1116.06,9084.86,6,False
1667,85,2025-01-27 17:22:00,Transfer,2015.25,63481.94,5,False
1668,151,2025-01-17 01:01:00,Deposit,2421.51,94077.51,9,False
1669,65,2025-11-21 18:35:00,Transfer,844.33,20416.24,2,False
1670,77,2026-08-17 09:07:00,Purchase,889.31,37079.72,5,False
1671,261,2025-07-31 21:36:00,Deposit,1308.85,34096.68,1,False
1672,27,2026-01-28 13:11:00,Withdrawal,2364.89,40171.82,2,False
1673,143,2025-08-24 09:48:00,Withdrawal,12861.1,82831.54,2,True
1674,18,2025-11-01 18:21:00,Withdrawal,2331.75,54174.41,9,False
1675,42,2026-05-24 21:34:00,Withdrawal,1250.43,54751.42,2,False
1676,96,2025-07-21 02:13:00,Purchase,2612.86,47655.92,7,False
1677,52,2025-07-03 04:15:00,Withdrawal,107.64,26927.45,4,False
1678,21,2025-11-18 19:02:00,Deposit,760.66,45997.93,9,False
1679,176,2026-06-14 13:53:00,Withdrawal,2027.39,41491.19,4,False
1680,13,2025-10-04 09:58:00,Withdrawal,1301.34,75086.08,11,False
1681,142,2026-04-04 11:25:00,Transfer,2714.07,21585.35,11,False
1682,149,2025-02-16 21:32:00,Purchase,77.7,34811.22,1,False
1683,266,2025-09-05 04:32:00,Withdrawal,2520.32,79309.7,11,False
1684,188,2026-01-22 20:38:00,Withdrawal,180.72,4825.18,10,False
1685,255,2026-05-18 08:53:00,Withdrawal,642.95,99878.59,11,False
1686,245,2025-03-03 20:14:00,Purchase,886.86,50373.79,6,False
1687,30,2026-07-05 18:38:00,Withdrawal,652.58,72771.75,6,False
1688,210,2025-07-13 18:28:00,Transfer,1279.29,48019.83,3,False
1689,91,2026-07-10 06:52:00,Transfer,56.19,45999.45,7,False
1690,82,2025-02-05 16:04:00,Transfer,2826.99,58661.22,9,False
1691,124,2026-03-14 04:38:00,Purchase,4015.43,22263.53,6,False
1692,245,2025-11-20 15:50:00,Withdrawal,785.77,50525.4,7,False
1693,231,2025-02-21 01:38:00,Transfer,1376.84,82885.06,9,False
1694,167,2025-07-10 17:52:00,Purchase,1198.75,30958.38,9,False
1695,196,2025-03-30 21:56:00,Deposit,651.73,1521.05,8,False
1696,112,2025-02-13 09:04:00,Purchase,636.85,74000.62,8,False
1697,89,2025-11-02 11:55:00,Withdrawal,261.34,2066.01,6,False
1698,115,2025-05-27 06:57:00,Withdrawal,333.61,47251.92,9,False
1699,68,2025-08-05 12:11:00,Purchase,4037.9,100141.7,5,True
1700,63,2025-12-22 18:49:00,Purchase,178.32,11127.66,9,False
1701,125,2026-07-25 12:50:00,Purchase,585.19,3329.37,1,False
1702,196,2026-04-09 03:09:00,Purchase,192.3,1458.79,12,False
1703,38,2026-05-30 14:44:00,Deposit,517.18,42083.26,7,False
1704,175,2025-07-10 06:11:00,Deposit,1200.34,26101.17,9,False
1705,156,2025-04-24 12:15:00,Deposit,1019.04,69857.05,7,False
1706,154,2026-04-03 01:00:00,Purchase,1771.33,27642.46,11,False
1707,62,2026-06-29 11:08:00,Deposit,432.02,94025.39,1,False
1708,189,2025-04-15 00:33:00,Transfer,893.07,8047.73,11,False
1709,130,2026-08-07 21:40:00,Deposit,1198.04,60355.58,9,False
1710,129,2026-03-16 07:24:00,Withdrawal,2516.33,55240.98,8,False
1711,68,2026-07-04 23:42:00,Transfer,277.9,96547.66,9,False
1712,177,2025-01-08 01:18:00,Purchase,626.07,81145.65,6,False
1713,69,2025-12-06 05:56:00,Purchase,992.4,52598.09,10,False
1714,90,2025-04-12 15:38:00,Deposit,894.62,76427.58,7,False
1715,172,2026-08-17 23:19:00,Deposit,1377.53,68437.49,6,False
1716,255,2026-03-08 20:33:00,Deposit,301.28,99740.13,10,False
1717,229,2026-01-30 19:58:00,Deposit,77.75,45403.58,2,False
1718,17,2026-08-04 22:33:00,Withdrawal,183.95,51007.42,9,False
1719,152,2025-10-13 16:39:00,Purchase,675.11,4704.46,4,False
1720,123,2026-06-12 19:13:00,Purchase,1180.76,86919.98,8,False
1721,144,2026-04-23 01:20:00,Deposit,3502.08,94031.5,1,False
1722,109,2025-12-02 09:26:00,Purchase,2214.72,71597.41,5,False
1723,214,2025-02-04 11:38:00,Withdrawal,772.75,49575.81,4,False
1724,73,2025-09-23 03:05:00,Transfer,3309.96,68735.26,7,False
1725,198,2025-03-31 12:41:00,Purchase,1575.36,11992.06,6,False
1726,237,2026-02-21 12:52:00,Deposit,66.78,77429.57,9,False
1727,138,2025-03-26 03:38:00,Purchase,1843.18,42681.34,6,False
1728,113,2025-03-01 14:18:00,Deposit,489.51,22563.97,3,False
1729,59,2025-04-15 22:01:00,Transfer,312.39,6266.0,4,False
1730,91,2026-06-05 07:22:00,Transfer,540.55,46342.22,10,False
1731,184,2025-05-01 23:09:00,Deposit,42.63,87180.28,6,False
1732,171,2025-06-15 17:16:00,Deposit,78.39,49446.91,3,False
1733,229,2026-03-29 07:06:00,Deposit,85.07,45457.82,9,False
1734,79,2025-12-11 07:47:00,Deposit,187.03,11869.7,6,False
1735,211,2026-08-30 08:34:00,Withdrawal,1327.67,51747.39,5,False
1736,94,2025-06-13 00:50:00,Transfer,416.3,84343.25,3,False
1737,44,2026-02-06 11:40:00,Deposit,1018.2,8208.97,10,False
1738,178,2026-06-10 01:53:00,Purchase,792.94,14657.03,3,False
1739,35,2025-12-24 05:17:00,Transfer,1710.11,63230.76,5,False
1740,268,2025-06-22 05:35:00,Transfer,133.04,42439.32,8,False
1741,190,2026-07-09 14:43:00,Deposit,167.69,13731.74,9,False
1742,170,2025-02-03 09:34:00,Purchase,879.83,61173.43,9,False
1743,97,2026-06-17 02:54:00,Transfer,429.81,46821.63,8,False
1744,145,2025-01-24 00:20:00,Purchase,846.35,75683.94,5,False
1745,39,2025-09-27 02:23:00,Deposit,344.64,81947.26,9,False
1746,68,2025-11-24 00:14:00,Purchase,303.88,96212.56,3,False
1747,142,2025-11-22 09:37:00,Withdrawal,1718.99,20121.29,9,False
1748,66,2025-06-17 07:02:00,Withdrawal,1996.66,69710.96,9,False
1749,175,2026-04-16 11:18:00,Purchase,123.22,25892.74,9,False
1750,99,2025-09-01 19:21:00,Deposit,1539.28,78919.48,6,False
1751,253,2025-04-07 07:29:00,Deposit,304.51,37089.37,2,False
1752,164,2026-03-03 03:46:00,Purchase,1957.73,74469.76,7,False
1753,169,2025-07-05 05:01:00,Transfer,633.93,2736.83,4,False
1754,95,2026-07-25 14:54:00,Transfer,1910.11,66234.23,2,False
1755,160,2026-06-14 14:34:00,Withdrawal,333.96,68396.63,2,False
1756,83,2025-08-17 12:03:00,Deposit,7021.32,48056.93,1,True
1757,264,2026-01-25 23:48:00,Transfer,241.56,69375.57,11,False
1758,6,2026-04-11 06:35:00,Withdrawal,1139.25,76966.01,9,False
1759,181,2025-07-09 13:03:00,Transfer,1704.17,37524.36,6,False
1760,206,2026-02-16 07:56:00,Transfer,4261.86,18925.56,11,False
1761,140,2025-05-11 11:11:00,Purchase,683.22,56097.48,7,False
1762,143,2025-10-26 11:18:00,Deposit,1187.8,71508.62,10,False
1763,169,2025-09-08 09:09:00,Purchase,408.49,2799.46,2,False
1764,189,2026-01-19 16:15:00,Deposit,1391.07,8014.79,9,False
1765,65,2025-05-07 07:09:00,Deposit,1645.93,19789.09,9,False
1766,211,2025-07-21 09:58:00,Transfer,3125.7,53127.79,7,False
1767,48,2025-05-03 06:37:00,Withdrawal,439.06,94338.25,7,False
1768,135,2026-05-29 00:42:00,Withdrawal,3086.46,78624.81,10,False
1769,71,2025-11-26 03:00:00,Purchase,256.21,13455.61,5,False
1770,26,2026-04-30 22:49:00,Deposit,355.38,48255.82,3,False
1771,113,2025-06-26 13:54:00,Purchase,517.74,22522.76,5,False
1772,134,2025-11-03 02:35:00,Transfer,3529.44,5910.55,1,False
1773,60,2025-07-01 03:56:00,Purchase,2122.17,84198.42,2,False
1774,53,2025-12-29 12:16:00,Transfer,1082.75,31845.77,4,False
1775,241,2025-10-21 20:07:00,Transfer,1675.74,83773.63,7,False
1776,68,2026-07-07 08:03:00,Withdrawal,1795.86,97455.02,1,False
1777,47,2025-04-07 10:34:00,Withdrawal,179.35,16744.9,5,False
1778,133,2025-11-13 18:55:00,Purchase,218.68,29128.2,9,False
1779,210,2026-01-25 02:47:00,Withdrawal,189.15,46753.05,6,False
1780,101,2025-10-27 00:53:00,Purchase,20.92,67252.49,3,False
1781,214,2025-03-06 12:02:00,Purchase,1886.85,48359.53,12,False
1782,258,2026-02-07 11:21:00,Purchase,126.69,53774.46,2,False
1783,64,2026-07-20 18:52:00,Deposit,923.84,60089.79,9,False
1784,5,2025-05-21 00:35:00,Purchase,762.02,43220.74,4,False
1785,138,2026-02-20 06:02:00,Purchase,805.28,43960.84,12,False
1786,59,2025-04-16 22:35:00,Purchase,1871.97,8147.88,8,False
1787,227,2026-05-07 22:03:00,Withdrawal,102.0,22111.65,10,False
1788,244,2026-08-16 13:00:00,Withdrawal,999.14,10244.53,9,False
1789,113,2025-01-20 20:26:00,Purchase,619.4,22953.53,3,False
1790,7,2025-10-13 14:26:00,Deposit,1695.82,90329.26,1,False
1791,248,2025-09-10 18:35:00,Transfer,883.2,23414.89,9,False
1792,7,2026-01-12 20:17:00,Transfer,2873.06,87825.88,8,False
1793,144,2026-08-21 09:37:00,Purchase,2049.2,95529.08,2,False
1794,209,2026-06-23 17:09:00,Transfer,58.28,22066.08,11,False
1795,258,2025-09-01 00:09:00,Transfer,2437.68,55815.25,7,False
1796,108,2025-08-13 04:37:00,Transfer,997.42,26055.97,3,False
1797,2,2026-07-10 16:47:00,Deposit,742.01,68022.9,1,False
1798,190,2025-10-23 06:13:00,Deposit,250.13,13686.1,2,False
1799,105,2026-08-21 01:52:00,Deposit,1445.06,5834.34,11,False
1800,177,2025-03-15 17:36:00,Transfer,1883.7,82154.4,11,False
1801,195,2025-12-09 14:47:00,Transfer,1551.72,8594.59,1,False
1802,14,2025-06-06 17:31:00,Purchase,142.84,25219.25,2,False
1803,18,2025-07-28 22:26:00,Transfer,409.19,51958.9,4,False
1804,161,2026-04-02 03:56:00,Transfer,722.58,26704.1,6,False
1805,185,2026-01-03 03:22:00,Deposit,18.33,43885.56,8,False
1806,252,2026-04-01 04:02:00,Deposit,2304.6,41187.14,10,False
1807,218,2025-09-04 00:42:00,Withdrawal,24.12,89681.5,3,False
1808,226,2026-08-02 04:09:00,Withdrawal,1315.04,19331.64,10,False
1809,214,2025-11-15 20:42:00,Purchase,812.77,49571.43,5,False
1810,102,2026-07-18 19:34:00,Withdrawal,374.58,59710.85,9,False
1811,81,2026-01-06 16:44:00,Transfer,1770.06,97012.35,11,False
1812,75,2026-06-11 18:49:00,Purchase,114.31,33115.93,11,False
1813,136,2025-02-08 22:57:00,Purchase,46.64,60890.9,12,False
1814,220,2025-02-22 16:52:00,Deposit,400.83,61920.83,8,False
1815,195,2026-05-24 14:30:00,Purchase,1888.03,8589.09,4,False
1816,268,2026-01-13 02:59:00,Deposit,823.22,42357.68,6,False
1817,197,2026-08-31 18:29:00,Withdrawal,626.33,38805.65,7,False
1818,51,2026-02-04 21:05:00,Transfer,775.42,12691.76,11,False
1819,53,2025-01-26 15:56:00,Withdrawal,907.44,32689.86,11,False
1820,203,2025-07-08 08:38:00,Withdrawal,76.71,41004.76,2,False
1821,197,2025-12-22 23:49:00,Purchase,2274.05,37938.02,9,False
1822,66,2026-05-02 17:59:00,Deposit,658.3,67859.81,9,False
1823,85,2026-03-17 19:36:00,Purchase,163.27,61678.09,4,False
1824,230,2026-06-05 17:23:00,Withdrawal,13848.38,0,8,True
1825,30,2025-02-25 17:47:00,Transfer,1259.87,71679.22,7,False
1826,26,2026-01-16 00:14:00,Transfer,1742.73,47997.98,3,False
1827,251,2025-12-07 15:29:00,Purchase,341.72,78363.4,10,False
1828,99,2025-06-03 10:58:00,Withdrawal,617.54,78316.36,3,False
1829,24,2025-12-21 13:31:00,Deposit,315.73,53609.46,2,False
1830,190,2025-06-20 01:11:00,Deposit,43.2,13759.34,2,False
1831,167,2025-07-20 05:50:00,Withdrawal,1950.67,31451.06,12,False
1832,44,2026-05-15 18:54:00,Deposit,1139.15,9797.16,6,False
1833,98,2026-06-22 00:51:00,Purchase,1345.52,56040.03,10,False
1834,195,2026-05-22 16:50:00,Withdrawal,1009.89,8289.68,8,False
1835,131,2026-08-02 00:55:00,Purchase,2345.5,0,10,False
1836,246,2026-08-07 00:15:00,Withdrawal,984.9,9071.95,9,False
1837,242,2026-06-21 11:38:00,Withdrawal,1647.05,47021.38,7,False
1838,21,2026-05-08 06:04:00,Transfer,1920.94,44279.03,3,False
1839,115,2025-05-13 07:37:00,Deposit,950.72,48321.32,8,False
1840,26,2026-02-26 11:14:00,Purchase,492.72,48915.55,6,False
1841,191,2025-07-21 22:22:00,Transfer,57.1,18848.35,11,False
1842,140,2025-07-17 06:09:00,Transfer,2073.99,54880.5,12,False
1843,227,2026-07-08 17:08:00,Purchase,191.43,22068.66,4,False
1844,90,2025-01-23 11:38:00,Withdrawal,742.63,76395.31,9,False
1845,131,2025-12-29 02:09:00,Transfer,1628.34,7.94,6,False
1846,217,2025-05-28 11:49:00,Transfer,323.41,54839.46,11,False
1847,268,2026-06-28 00:25:00,Transfer,473.25,42363.4,1,False
1848,118,2026-08-18 14:50:00,Purchase,1126.66,10210.56,9,False
1849,140,2025-04-28 05:14:00,Deposit,73.77,55517.95,11,False
1850,217,2026-04-18 22:03:00,Transfer,832.73,55306.38,2,False
1851,267,2025-12-10 15:07:00,Transfer,3352.42,56839.32,1,False
1852,41,2026-03-17 15:47:00,Transfer,5352.67,92433.85,7,False
1853,21,2025-01-08 21:56:00,Withdrawal,126.48,46049.53,9,False
1854,243,2025-11-14 08:09:00,Purchase,1488.52,46956.45,6,False
1855,174,2025-03-24 11:47:00,Transfer,2572.67,99272.57,1,False
1856,191,2025-04-18 13:27:00,Deposit,154.77,18734.59,1,False
1857,52,2026-03-12 20:46:00,Transfer,1391.7,25958.17,9,False
1858,74,2025-05-02 18:42:00,Purchase,2069.69,14791.38,1,False
1859,29,2025-02-17 15:24:00,Withdrawal,681.46,57201.13,6,False
1860,181,2025-11-17 00:16:00,Deposit,1747.02,37664.96,11,False
1861,241,2026-03-31 04:24:00,Transfer,506.72,82044.22,10,False
1862,238,2025-10-22 13:30:00,Transfer,100.35,36165.18,6,False
1863,261,2026-07-15 04:28:00,Deposit,446.49,32588.78,12,False
1864,2,2026-06-16 19:35:00,Withdrawal,423.77,67783.31,12,False
1865,84,2026-03-13 04:14:00,Transfer,251.34,82404.84,9,False
1866,30,2025-01-14 19:42:00,Purchase,1707.51,72158.3,4,False
1867,224,2026-06-26 14:19:00,Transfer,635.72,30125.33,11,False
1868,104,2026-01-23 13:27:00,Transfer,1379.56,61942.69,6,False
1869,122,2025-02-17 10:03:00,Deposit,867.19,37405.53,4,False
1870,36,2026-05-19 13:53:00,Deposit,2820.08,13345.91,11,False
1871,12,2026-07-27 07:05:00,Deposit,366.23,68822.89,9,False
1872,121,2026-04-05 03:32:00,Transfer,959.49,10415.42,1,False
1873,9,2025-02-03 18:15:00,Purchase,23.8,3774.4,6,False
1874,174,2026-03-26 17:44:00,Deposit,167.76,96706.39,11,False
1875,42,2025-12-09 13:12:00,Purchase,1311.57,55247.71,7,False
1876,257,2026-05-27 12:44:00,Transfer,991.48,20137.31,3,True
1877,254,2026-03-28 06:22:00,Transfer,325.78,18432.35,2,False
1878,255,2025-11-19 20:43:00,Deposit,176.02,99630.82,11,False
1879,17,2026-03-29 01:20:00,Deposit,140.46,50928.59,3,False
1880,166,2026-08-16 05:05:00,Withdrawal,3010.96,0,12,False
1881,13,2025-02-18 12:04:00,Withdrawal,118.9,74859.83,4,False
1882,178,2025-03-10 16:46:00,Transfer,633.93,13715.43,9,False
1883,267,2025-02-28 21:51:00,Withdrawal,218.97,54076.25,1,False
1884,75,2026-08-26 22:52:00,Transfer,716.19,32729.55,4,False
1885,77,2025-12-25 10:59:00,Deposit,1599.73,37552.06,7,False
1886,199,2026-05-19 23:43:00,Withdrawal,139.53,54295.39,9,False
1887,193,2025-11-12 22:20:00,Deposit,3565.35,90219.49,7,False
1888,171,2026-04-01 22:27:00,Withdrawal,249.96,49320.91,6,False
1889,38,2025-12-06 23:51:00,Withdrawal,868.21,42403.57,4,False
1890,248,2026-01-28 23:07:00,Purchase,193.05,22821.64,11,False
1891,143,2026-05-29 16:32:00,Withdrawal,644.97,72643.52,4,False
1892,240,2026-04-25 15:57:00,Transfer,1465.22,41104.39,3,False
1893,113,2025-03-31 16:33:00,Deposit,2254.86,22790.19,1,True
1894,219,2026-01-19 12:59:00,Transfer,519.94,70976.9,9,False
1895,62,2025-12-10 03:35:00,Transfer,252.18,94552.12,6,False
1896,246,2026-01-03 13:43:00,Deposit,1025.66,8889.15,1,False
1897,12,2025-12-06 10:45:00,Transfer,166.6,69235.57,8,False
1898,237,2026-02-22 01:04:00,Purchase,157.48,77348.61,8,False
1899,96,2025-01-19 04:53:00,Transfer,513.14,47546.56,10,False
1900,133,2025-01-25 10:03:00,Withdrawal,2578.4,26841.18,8,False
1901,219,2026-08-06 14:53:00,Purchase,72.92,71413.45,10,True
1902,30,2025-09-05 04:59:00,Deposit,6398.1,75134.38,3,True
1903,194,2025-07-22 18:00:00,Deposit,342.74,63663.74,6,False
1904,258,2026-06-14 13:16:00,Withdrawal,117.11,53844.28,8,False
1905,54,2025-11-25 08:13:00,Transfer,18601.0,58526.54,5,True
1906,81,2025-07-16 07:12:00,Deposit,1249.53,98750.84,11,False
1907,253,2025-07-06 04:42:00,Purchase,736.46,36834.93,10,False
1908,55,2025-03-24 03:59:00,Deposit,209.18,27228.96,8,False
1909,234,2025-08-08 16:31:00,Withdrawal,309.72,40163.4,12,False
1910,144,2025-02-16 22:32:00,Deposit,1168.81,97569.59,7,False
1911,217,2026-06-18 15:34:00,Purchase,75.27,54532.67,8,False
1912,237,2026-06-03 14:52:00,Transfer,4151.18,79209.89,12,False
1913,191,2025-10-20 07:59:00,Withdrawal,1276.05,18594.38,6,False
1914,63,2025-03-27 05:49:00,Withdrawal,726.99,11850.73,5,False
1915,133,2025-12-15 04:51:00,Withdrawal,284.07,29091.43,10,False
1916,52,2025-05-30 11:36:00,Deposit,3121.9,29388.77,8,False
1917,171,2026-05-05 03:36:00,Deposit,3139.7,49370.83,2,False
